"    6.57721E+02","0"," "," "," "," ","        193","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.58854E+02","0"," "," "," "," ","       1113","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.59394E+02","0"," "," "," "," ","        632","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.60485E+02","0"," "," "," "," ","        373","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.66227E+02","0"," "," "," "," ","        901","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.66405E+02","0"," "," "," "," ","        178","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.67728E+02","0"," "," "," "," ","       3908","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.69887E+02","0"," "," "," "," ","        135","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.72746E+02","0"," "," "," "," ","        201","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.76661E+02","0"," "," "," "," ","        310","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.77831E+02","0"," "," "," "," ","        138","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.78884E+02","0"," "," "," "," ","         99","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.79124E+02","0"," "," "," "," ","         96","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.82468E+02","0"," "," "," "," ","        137","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.82725E+02","0"," "," "," "," ","        107","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.82904E+02","0"," "," "," "," ","        210","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.83492E+02","0"," "," "," "," ","        386","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.87129E+02","0"," "," "," "," ","       5151","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.87958E+02","0"," "," "," "," ","        219","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.91123E+02","0"," "," "," "," ","        723","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.94361E+02","0"," "," "," "," ","        760","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.95148E+02","0"," "," "," "," ","        258","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.96025E+02","0"," "," "," "," ","        283","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    6.96543E+02","0"," "," "," "," ","      30000","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.00080E+02","0"," "," "," "," ","        359","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.01857E+02","0"," "," "," "," ","        291","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.03025E+02","0"," "," "," "," ","       3908","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.08417E+02","0"," "," "," "," ","        635","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.08670E+02","0"," "," "," "," ","        118","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.10748E+02","0"," "," "," "," ","        663","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.14704E+02","0"," "," "," "," ","      29646","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.15028E+02","0"," "," "," "," ","        153","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.15884E+02","0"," "," "," "," ","        418","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.16890E+02","0"," "," "," "," ","       1061","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.21805E+02","0"," "," "," "," ","        335","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.24470E+02","0"," "," "," "," ","         98","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.25818E+02","0"," "," "," "," ","         47","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.26517E+02","0"," "," "," "," ","        332","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.27066E+02","0"," "," "," "," ","        270","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.27294E+02","0"," "," "," "," ","      30000","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.31172E+02","0"," "," "," "," ","       1101","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.31601E+02","0"," "," "," "," ","        648","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.32481E+02","0"," "," "," "," ","         69","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.32828E+02","0"," "," "," "," ","        167","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.32949E+02","0"," "," "," "," ","         23","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.34115E+02","0"," "," "," "," ","        159","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.35081E+02","0"," "," "," "," ","        174","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.35329E+02","0"," "," "," "," ","       2147","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.37688E+02","0"," "," "," "," ","        104","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.38398E+02","0"," "," "," "," ","      30000","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.40225E+02","0"," "," "," "," ","        110","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.41234E+02","0"," "," "," "," ","        448","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.42894E+02","0"," "," "," "," ","        396","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.43025E+02","0"," "," "," "," ","        181","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.44475E+02","0"," "," "," "," ","         63","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.44785E+02","0"," "," "," "," ","         69","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.47116E+02","0"," "," "," "," ","       1051","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.48135E+02","0"," "," "," "," ","        228","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.48433E+02","0"," "," "," "," ","        605","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.48797E+02","0"," "," "," "," ","         37","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.50066E+02","0"," "," "," "," ","        170","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.51041E+02","0"," "," "," "," ","        381","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.54931E+02","0"," "," "," "," ","        150","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.56951E+02","0"," "," "," "," ","         39","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.62717E+02","0"," "," "," "," ","        120","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.62888E+02","0"," "," "," "," ","        310","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.64738E+02","0"," "," "," "," ","        785","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.65383E+02","0"," "," "," "," ","        125","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
